Date,Close,InsiderFlow,InsiderFlow(t-1),InsiderFlow(t-2),InsiderFlow(t-3),InsiderFlow(t-4),InsiderFlow(t-5),InsiderFlow(t-6),InsiderFlow(t-7),volOI,volOI(t-1),volOI(t-2),volOI(t-3),volOI(t-4),volOI(t-5),volOI(t-6),volOI(t-7),Close_5d,Close_Tmr
2020-06-10,-0.03540072117088966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6620880722,1.2538149234,3.376,0.0058547536,0.006304708500000001,0.0068295402,0.007449621700000001,0.008193447900000001,-0.05091758475385329,-0.08621268240549873
2020-06-11,-0.08621268240549873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.33,0.6620880722,1.2538149234,3.376,0.0058547536,0.006304708500000001,0.0068295402,0.007449621700000001,0.049751207527842456,0.02514692585925582
2020-06-12,0.02514692585925582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2367309523,-3.33,0.6620880722,1.2538149234,3.376,0.0058547536,0.006304708500000001,0.0068295402,0.028500866022432996,0.013412044249373034
2020-06-15,0.013412044249373034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.28,-1.2367309523,-3.33,0.6620880722,1.2538149234,3.376,0.0058547536,0.006304708500000001,0.012015753710064529,0.011319221469906937
2020-06-16,0.011319221469906937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9609427711,-5.28,-1.2367309523,-3.33,0.6620880722,1.2538149234,3.376,0.0058547536,0.0003444389111477434,-0.011450629915050858
2020-06-17,-0.011450629915050858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0354931935,-1.9609427711,-5.28,-1.2367309523,-3.33,0.6620880722,1.2538149234,3.376,-0.01707021126993698,0.010712372981509954
2020-06-18,0.010712372981509954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6978244421,-1.0354931935,-1.9609427711,-5.28,-1.2367309523,-3.33,0.6620880722,1.2538149234,-0.012322229495592718,0.004394654167153789
2020-06-19,0.004394654167153789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5253796364000001,-0.6978244421,-1.0354931935,-1.9609427711,-5.28,-1.2367309523,-3.33,0.6620880722,-0.04770091281392639,-0.0028312200200741877
2020-06-22,-0.0028312200200741877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.301222894,-0.5253796364000001,-0.6978244421,-1.0354931935,-1.9609427711,-5.28,-1.2367309523,-3.33,-0.02865008307262749,-0.00034406040362044976
2020-06-23,-0.00034406040362044976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2636706175,-0.301222894,-0.5253796364000001,-0.6978244421,-1.0354931935,-1.9609427711,-5.28,-1.2367309523,-0.01841820082650735,-0.02865994382446735
2020-06-24,-0.02865994382446735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2344352399,-0.2636706175,-0.301222894,-0.5253796364000001,-0.6978244421,-1.0354931935,-1.9609427711,-5.28,-0.0031899529666311287,0.0155945568170619
2020-06-25,0.0155945568170619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21103124250000002,-0.2344352399,-0.2636706175,-0.301222894,-0.5253796364000001,-0.6978244421,-1.0354931935,-1.9609427711,-0.018844893207391245,-0.03158282903393084
2020-06-26,-0.03158282903393084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1918731836,-0.21103124250000002,-0.2344352399,-0.2636706175,-0.301222894,-0.5253796364000001,-0.6978244421,-1.0354931935,0.03216229149639306,0.01711723200130688
2020-06-29,0.01711723200130688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15079560620000002,-0.1918731836,-0.21103124250000002,-0.2344352399,-0.2636706175,-0.301222894,-0.5253796364000001,-0.6978244421,-0.003719953799410101,0.010185988224931108
2020-06-30,0.010185988224931108,0.022373682750000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14074996450000002,-0.15079560620000002,-0.1918731836,-0.21103124250000002,-0.2344352399,-0.2636706175,-0.301222894,-0.5253796364000001,-0.007628028784044132,-0.01359058623845455
2020-07-01,-0.01359058623845455,0.021939200948689286,0.022373682750000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.1319587693,-0.14074996450000002,-0.15079560620000002,-0.1918731836,-0.21103124250000002,-0.2344352399,-0.2636706175,-0.301222894,-0.021866502608543895,-0.00035539487446634155
2020-07-02,-0.00035539487446634155,0.020773442922636613,0.021939200948689286,0.022373682750000002,0.0,0.0,0.0,0.0,0.0,-0.12420091800000001,-0.1319587693,-0.14074996450000002,-0.15079560620000002,-0.1918731836,-0.21103124250000002,-0.2344352399,-0.2636706175,0.012270891093087847,0.009203377679605884
2020-07-03,0.009203377679605884,0.019185274680261787,0.020773442922636613,0.021939200948689286,0.022373682750000002,0.0,0.0,0.0,0.0,-0.11730437290000001,-0.12420091800000001,-0.1319587693,-0.14074996450000002,-0.15079560620000002,-0.1918731836,-0.21103124250000002,-0.2344352399,0.012270891093087847,0.01876215023367811
2020-07-06,0.01876215023367811,0.01432328265959228,0.019185274680261787,0.020773442922636613,0.021939200948689286,0.022373682750000002,0.0,0.0,0.0,-0.1005531893,-0.11730437290000001,-0.12420091800000001,-0.1319587693,-0.14074996450000002,-0.15079560620000002,-0.1918731836,-0.21103124250000002,-0.002880252937479998,-0.018241984581143567
2020-07-07,-0.018241984581143567,0.013004438948454107,0.01432328265959228,0.019185274680261787,0.020773442922636613,0.021939200948689286,0.022373682750000002,0.0,0.0,-0.0959841362,-0.1005531893,-0.11730437290000001,-0.12420091800000001,-0.1319587693,-0.14074996450000002,-0.15079560620000002,-0.1918731836,0.05396493871707937,0.006223364858674474
2020-07-08,0.006223364858674474,0.011858028141467435,0.013004438948454107,0.01432328265959228,0.019185274680261787,0.020773442922636613,0.021939200948689286,0.022373682750000002,0.0,-0.0918122034,-0.0959841362,-0.1005531893,-0.11730437290000001,-0.12420091800000001,-0.1319587693,-0.14074996450000002,-0.15079560620000002,0.05265927290973687,-0.02774350976457418
2020-07-09,-0.02774350976457418,0.010865620871970799,0.011858028141467435,0.013004438948454107,0.01432328265959228,0.019185274680261787,0.020773442922636613,0.021939200948689286,0.022373682750000002,-0.0879877803,-0.0918122034,-0.0959841362,-0.1005531893,-0.11730437290000001,-0.12420091800000001,-0.1319587693,-0.14074996450000002,0.09505632215858205,0.03453274824494401
2020-07-10,0.03453274824494401,0.010005815107202887,0.010865620871970799,0.011858028141467435,0.013004438948454107,0.01432328265959228,0.019185274680261787,0.020773442922636613,0.021939200948689286,-0.08446918860000001,-0.0879877803,-0.0918122034,-0.0959841362,-0.1005531893,-0.11730437290000001,-0.12420091800000001,-0.1319587693,0.046732219897377,0.0035138484135857073
2020-07-13,0.0035138484135857073,0.008031684034343727,0.010005815107202887,0.010865620871970799,0.011858028141467435,0.013004438948454107,0.01432328265959228,0.019185274680261787,0.020773442922636613,-0.07542087580000001,-0.08446918860000001,-0.0879877803,-0.0918122034,-0.0959841362,-0.1005531893,-0.11730437290000001,-0.12420091800000001,0.03965335112227968,0.03772744407503725
2020-07-14,0.03772744407503725,0.0075250838437148,0.008031684034343727,0.010005815107202887,0.010865620871970799,0.011858028141467435,0.013004438948454107,0.01432328265959228,0.019185274680261787,-0.07282065950000001,-0.07542087580000001,-0.08446918860000001,-0.0879877803,-0.0918122034,-0.0959841362,-0.1005531893,-0.11730437290000001,0.015774017247750197,0.004976841949056343
2020-07-15,0.004976841949056343,0.007075179713601963,0.0075250838437148,0.008031684034343727,0.010005815107202887,0.010865620871970799,0.011858028141467435,0.013004438948454107,0.01432328265959228,-0.0703937431,-0.07282065950000001,-0.07542087580000001,-0.08446918860000001,-0.0879877803,-0.0918122034,-0.0959841362,-0.1005531893,0.02601984617687093,0.01141522598196909
2020-07-16,0.01141522598196909,0.006673510068682102,0.007075179713601963,0.0075250838437148,0.008031684034343727,0.010005815107202887,0.010865620871970799,0.011858028141467435,0.013004438948454107,-0.06812336150000001,-0.0703937431,-0.07282065950000001,-0.07542087580000001,-0.08446918860000001,-0.0879877803,-0.0918122034,-0.0959841362,-0.015684583033269747,-0.01112048922526021
2020-07-17,-0.01112048922526021,0.006313099815720658,0.006673510068682102,0.007075179713601963,0.0075250838437148,0.008031684034343727,0.010005815107202887,0.010865620871970799,0.011858028141467435,-0.0659948444,-0.06812336150000001,-0.0703937431,-0.07282065950000001,-0.07542087580000001,-0.08446918860000001,-0.0879877803,-0.0918122034,-0.007384864401691587,-0.003272741997865647
2020-07-20,-0.003272741997865647,0.005426415130135871,0.006313099815720658,0.006673510068682102,0.007075179713601963,0.0075250838437148,0.008031684034343727,0.010005815107202887,0.010865620871970799,-0.0603389168,-0.0659948444,-0.06812336150000001,-0.0703937431,-0.07282065950000001,-0.07542087580000001,-0.08446918860000001,-0.0879877803,-0.0180181776350423,0.01389234550003593
2020-07-21,0.01389234550003593,0.0051822041963330455,0.005426415130135871,0.006313099815720658,0.006673510068682102,0.007075179713601963,0.0075250838437148,0.008031684034343727,0.010005815107202887,-0.058663045600000005,-0.0603389168,-0.0659948444,-0.06812336150000001,-0.0703937431,-0.07282065950000001,-0.07542087580000001,-0.08446918860000001,-0.04476004754751455,0.015113762785284646
2020-07-22,0.015113762785284646,0.00495848026240446,0.0051822041963330455,0.005426415130135871,0.006313099815720658,0.006673510068682102,0.007075179713601963,0.0075250838437148,0.008031684034343727,-0.0570777457,-0.058663045600000005,-0.0603389168,-0.0659948444,-0.06812336150000001,-0.0703937431,-0.07282065950000001,-0.07542087580000001,-0.04409369417429761,-0.029695572070520204
2020-07-23,-0.029695572070520204,0.004752833468958107,0.00495848026240446,0.0051822041963330455,0.005426415130135871,0.006313099815720658,0.006673510068682102,0.007075179713601963,0.0075250838437148,-0.0555758685,-0.0570777457,-0.058663045600000005,-0.0603389168,-0.0659948444,-0.06812336150000001,-0.0703937431,-0.07282065950000001,-0.02259530822296653,-0.0027822862889951283
2020-07-24,-0.0027822862889951283,0.004563207777014795,0.004752833468958107,0.00495848026240446,0.0051822041963330455,0.005426415130135871,0.006313099815720658,0.006673510068682102,0.007075179713601963,-0.0541509981,-0.0555758685,-0.0570777457,-0.058663045600000005,-0.0603389168,-0.0659948444,-0.06812336150000001,-0.0703937431,-0.032634476337852165,-0.013950106025935938
2020-07-27,-0.013950106025935938,0.004074007339501155,0.004563207777014795,0.004752833468958107,0.00495848026240446,0.0051822041963330455,0.005426415130135871,0.006313099815720658,0.006673510068682102,-0.0502834339,-0.0541509981,-0.0555758685,-0.0570777457,-0.058663045600000005,-0.0603389168,-0.0659948444,-0.06812336150000001,-0.019120182230653687,-0.013718529356399611
2020-07-28,-0.013718529356399611,0.003933083975853294,0.004074007339501155,0.004563207777014795,0.004752833468958107,0.00495848026240446,0.0051822041963330455,0.005426415130135871,0.006313099815720658,-0.0491141541,-0.0502834339,-0.0541509981,-0.0555758685,-0.0570777457,-0.058663045600000005,-0.0603389168,-0.0659948444,-0.016778223025284058,0.015821882748540128
2020-07-29,0.015821882748540128,0.0038014434469728145,0.003933083975853294,0.004074007339501155,0.004563207777014795,0.004752833468958107,0.00495848026240446,0.0051822041963330455,0.005426415130135871,-0.0479980167,-0.0491141541,-0.0502834339,-0.0541509981,-0.0555758685,-0.0570777457,-0.058663045600000005,-0.0603389168,-0.015147533123041968,-0.007873371552766684
2020-07-30,-0.007873371552766684,0.0036782107863913417,0.0038014434469728145,0.003933083975853294,0.004074007339501155,0.004563207777014795,0.004752833468958107,0.00495848026240446,0.0051822041963330455,-0.0469314793,-0.0479980167,-0.0491141541,-0.0502834339,-0.0541509981,-0.0555758685,-0.0570777457,-0.058663045600000005,-0.01889054041411392,-0.013024958908956719
2020-07-31,-0.013024958908956719,0.0035626160697708425,0.0036782107863913417,0.0038014434469728145,0.003933083975853294,0.004074007339501155,0.004563207777014795,0.004752833468958107,0.00495848026240446,-0.0459113077,-0.0469314793,-0.0479980167,-0.0491141541,-0.0502834339,-0.0541509981,-0.0555758685,-0.0570777457,0.025694904022714862,-0.000174787446160507
2020-08-03,-0.000174787446160507,0.003255236385362872,0.0035626160697708425,0.0036782107863913417,0.0038014434469728145,0.003933083975853294,0.004074007339501155,0.004563207777014795,0.004752833468958107,-0.043100604800000004,-0.0459113077,-0.0469314793,-0.0479980167,-0.0491141541,-0.0502834339,-0.0541509981,-0.0555758685,0.04125870111173819,-0.011363673106515537
2020-08-04,-0.011363673106515537,0.0031641165585282968,0.003255236385362872,0.0035626160697708425,0.0036782107863913417,0.0038014434469728145,0.003933083975853294,0.004074007339501155,0.004563207777014795,-0.0422386484,-0.043100604800000004,-0.0459113077,-0.0469314793,-0.0479980167,-0.0491141541,-0.0502834339,-0.0541509981,0.060300545548012015,0.0175066404761115
2020-08-05,0.0175066404761115,0.0030779110953340766,0.0031641165585282968,0.003255236385362872,0.0035626160697708425,0.0036782107863913417,0.0038014434469728145,0.003933083975853294,0.004074007339501155,-0.041410491,-0.0422386484,-0.043100604800000004,-0.0459113077,-0.0469314793,-0.0479980167,-0.0491141541,-0.0502834339,0.032846582899629426,-0.011644024852464074
2020-08-06,-0.011644024852464074,0.002996236519682707,0.0030779110953340766,0.0031641165585282968,0.003255236385362872,0.0035626160697708425,0.0036782107863913417,0.0038014434469728145,0.003933083975853294,11.93,-0.041410491,-0.0422386484,-0.043100604800000004,-0.0459113077,-0.0469314793,-0.0479980167,-0.0491141541,0.048619650490368094,0.03182704045274076
2020-08-07,0.03182704045274076,0.002918747877578107,0.002996236519682707,0.0030779110953340766,0.0031641165585282968,0.003255236385362872,0.0035626160697708425,0.0036782107863913417,0.0038014434469728145,4.4306907689,11.93,-0.041410491,-0.0422386484,-0.043100604800000004,-0.0459113077,-0.0469314793,-0.0479980167,0.010565626266719728,0.014996465400712422
2020-08-10,0.014996465400712422,0.0027084321887086366,0.002918747877578107,0.002996236519682707,0.0030779110953340766,0.0031641165585282968,0.003255236385362872,0.0035626160697708425,0.0036782107863913417,-1.77,4.4306907689,11.93,-0.041410491,-0.0422386484,-0.043100604800000004,-0.0459113077,-0.0469314793,-0.02694751186594556,0.006715848457775175
2020-08-11,0.006715848457775175,0.0236490366,0.0027084321887086366,0.002918747877578107,0.002996236519682707,0.0030779110953340766,0.0031641165585282968,0.003255236385362872,0.0035626160697708425,-0.6573614971,-1.77,4.4306907689,11.93,-0.041410491,-0.0422386484,-0.043100604800000004,-0.0459113077,-0.041610982073846475,-0.00883927570718579
2020-08-12,-0.00883927570718579,0.023189788288667298,0.0236490366,0.0027084321887086366,0.002918747877578107,0.002996236519682707,0.0030779110953340766,0.0031641165585282968,0.003255236385362872,-0.3471255592,-0.6573614971,-1.77,4.4306907689,11.93,-0.041410491,-0.0422386484,-0.043100604800000004,-0.04761896858273534,0.003449606532699212
2020-08-13,0.003449606532699212,0.021957579244992385,0.023189788288667298,0.0236490366,0.0027084321887086366,0.002918747877578107,0.002996236519682707,0.0030779110953340766,0.0031641165585282968,-0.2339297846,-0.3471255592,-0.6573614971,-1.77,4.4306907689,11.93,-0.041410491,-0.0422386484,-0.056510600325330416,-0.005617586084290416
2020-08-14,-0.005617586084290416,0.15612570350000002,0.021957579244992385,0.023189788288667298,0.0236490366,0.0027084321887086366,0.002918747877578107,0.002996236519682707,0.0030779110953340766,-0.1761215827,-0.2339297846,-0.3471255592,-0.6573614971,-1.77,4.4306907689,11.93,-0.041410491,-0.057082683654342097,-0.022681149611194495
2020-08-17,-0.022681149611194495,0.13387668627314422,0.15612570350000002,0.021957579244992385,0.023189788288667298,0.0236490366,0.0027084321887086366,0.002918747877578107,0.002996236519682707,-0.1009781293,-0.1761215827,-0.2339297846,-0.3471255592,-0.6573614971,-1.77,4.4306907689,11.93,-0.008713618174915148,-0.008454913686813947
2020-08-18,-0.008454913686813947,0.12191369221550057,0.13387668627314422,0.15612570350000002,0.021957579244992385,0.023189788288667298,0.0236490366,0.0027084321887086366,0.002918747877578107,2.21,-0.1009781293,-0.1761215827,-0.2339297846,-0.3471255592,-0.6573614971,-1.77,4.4306907689,0.006003586946247785,-0.015052702768962312
2020-08-19,-0.015052702768962312,0.1103975436623703,0.12191369221550057,0.13387668627314422,0.15612570350000002,0.021957579244992385,0.023189788288667298,0.0236490366,0.0027084321887086366,0.8207733947,2.21,-0.1009781293,-0.1761215827,-0.2339297846,-0.3471255592,-0.6573614971,-1.77,0.003003555789507361,-0.005918812282050934
2020-08-20,-0.005918812282050934,0.0999492397673421,0.1103975436623703,0.12191369221550057,0.13387668627314422,0.15612570350000002,0.021957579244992385,0.023189788288667298,0.0236490366,1.995,0.8207733947,2.21,-0.1009781293,-0.1761215827,-0.2339297846,-0.3471255592,-0.6573614971,0.04132248791388537,-0.006220528313275464
2020-08-21,-0.006220528313275464,0.09074622189546322,0.0999492397673421,0.1103975436623703,0.12191369221550057,0.13387668627314422,0.15612570350000002,0.021957579244992385,0.023189788288667298,0.7409243993,1.995,0.8207733947,2.21,-0.1009781293,-0.1761215827,-0.2339297846,-0.3471255592,0.03630523799347572,0.027452619966757963
2020-08-24,0.027452619966757963,0.06982153721219538,0.09074622189546322,0.0999492397673421,0.1103975436623703,0.12191369221550057,0.13387668627314422,0.15612570350000002,0.021957579244992385,0.1985099194,0.7409243993,1.995,0.8207733947,2.21,-0.1009781293,-0.1761215827,-0.2339297846,0.009921549045400258,0.006266132309283856
2020-08-25,0.006266132309283856,0.06460527578939367,0.06982153721219538,0.09074622189546322,0.0999492397673421,0.1103975436623703,0.12191369221550057,0.13387668627314422,0.15612570350000002,0.1590917185,0.1985099194,0.7409243993,1.995,0.8207733947,2.21,-0.1009781293,-0.1761215827,-0.008043439420771977,-0.017989941381013286
2020-08-26,-0.017989941381013286,0.0600483475,0.06460527578939367,0.06982153721219538,0.09074622189546322,0.0999492397673421,0.1103975436623703,0.12191369221550057,0.13387668627314422,0.13270542600000002,0.1590917185,0.1985099194,0.7409243993,1.995,0.8207733947,2.21,-0.1009781293,0.03470145279980746,0.03205924805324001
2020-08-27,0.03205924805324001,0.056045861298879486,0.0600483475,0.06460527578939367,0.06982153721219538,0.09074622189546322,0.0999492397673421,0.1103975436623703,0.12191369221550057,0.1138143321,0.13270542600000002,0.1590917185,0.1985099194,0.7409243993,1.995,0.8207733947,2.21,-0.01561709517406585,-0.011008708759866703
2020-08-28,-0.011008708759866703,0.05251075659399244,0.056045861298879486,0.0600483475,0.06460527578939367,0.06982153721219538,0.09074622189546322,0.0999492397673421,0.1103975436623703,0.0996255458,0.1138143321,0.13270542600000002,0.1590917185,0.1985099194,0.7409243993,1.995,0.8207733947,0.005867534195040004,0.0012943131858567103
2020-08-31,0.0012943131858567103,0.044053415837189705,0.05251075659399244,0.056045861298879486,0.0600483475,0.06460527578939367,0.06982153721219538,0.09074622189546322,0.0999492397673421,0.07249753810000001,0.0996255458,0.1138143321,0.13270542600000002,0.1590917185,0.1985099194,0.7409243993,1.995,-0.01982071773109189,-0.01163383177993016
2020-09-01,-0.01163383177993016,0.0417860865210622,0.044053415837189705,0.05251075659399244,0.056045861298879486,0.0600483475,0.06460527578939367,0.06982153721219538,0.09074622189546322,0.0664630863,0.07249753810000001,0.0996255458,0.1138143321,0.13270542600000002,0.1590917185,0.1985099194,0.7409243993,-0.0017825336217857,0.024326341189548684
2020-09-02,0.024326341189548684,0.03973294538607044,0.0417860865210622,0.044053415837189705,0.05251075659399244,0.056045861298879486,0.0600483475,0.06460527578939367,0.06982153721219538,0.061355578200000004,0.0664630863,0.07249753810000001,0.0996255458,0.1138143321,0.13270542600000002,0.1590917185,0.1985099194,-0.04118316868727958,-0.018130806908530972
2020-09-03,-0.018130806908530972,0.037866045082609705,0.03973294538607044,0.0417860865210622,0.044053415837189705,0.05251075659399244,0.056045861298879486,0.0600483475,0.06460527578939367,0.0569767489,0.061355578200000004,0.0664630863,0.07249753810000001,0.0996255458,0.1138143321,0.13270542600000002,0.1590917185,-0.009502809896981438,0.010576500854602378
2020-09-04,0.010576500854602378,0.03616191777069641,0.037866045082609705,0.03973294538607044,0.0417860865210622,0.044053415837189705,0.05251075659399244,0.056045861298879486,0.0600483475,0.053181094500000005,0.0569767489,0.061355578200000004,0.0664630863,0.07249753810000001,0.0996255458,0.1138143321,0.13270542600000002,-0.010707535638022908,-0.0068503225589170436
2020-09-07,-0.0068503225589170436,0.03184250140505394,0.03616191777069641,0.037866045082609705,0.03973294538607044,0.0417860865210622,0.044053415837189705,0.05251075659399244,0.056045861298879486,0.0443223909,0.053181094500000005,0.0569767489,0.061355578200000004,0.0664630863,0.07249753810000001,0.0996255458,0.1138143321,-0.010707535638022908,-0.024277145972436465
2020-09-08,-0.024277145972436465,0.030618769566150058,0.03184250140505394,0.03616191777069641,0.037866045082609705,0.03973294538607044,0.0417860865210622,0.044053415837189705,0.05251075659399244,0.0419906956,0.0443223909,0.053181094500000005,0.0569767489,0.061355578200000004,0.0664630863,0.07249753810000001,0.0996255458,-0.00655515966999222,0.006555015130294439
2020-09-09,0.006555015130294439,0.029483932187767122,0.030618769566150058,0.03184250140505394,0.03616191777069641,0.037866045082609705,0.03973294538607044,0.0417860865210622,0.044053415837189705,0.039892022400000005,0.0419906956,0.0443223909,0.053181094500000005,0.0569767489,0.061355578200000004,0.0664630863,0.07249753810000001,-0.004048108017257463,-0.016104837102306924
2020-09-10,-0.016104837102306924,0.02842881384575729,0.029483932187767122,0.030618769566150058,0.03184250140505394,0.03616191777069641,0.037866045082609705,0.03973294538607044,0.0417860865210622,0.037993108500000004,0.039892022400000005,0.0419906956,0.0443223909,0.053181094500000005,0.0569767489,0.061355578200000004,0.0664630863,0.007155431152369144,0.0143112271760093
2020-09-11,0.0143112271760093,0.027445437101975202,0.02842881384575729,0.029483932187767122,0.030618769566150058,0.03184250140505394,0.03616191777069641,0.037866045082609705,0.03973294538607044,0.0362667333,0.037993108500000004,0.039892022400000005,0.0419906956,0.0443223909,0.053181094500000005,0.0569767489,0.061355578200000004,-0.01578497145559163,0.009347352972068235
2020-09-14,0.009347352972068235,0.024860276531514593,0.027445437101975202,0.02842881384575729,0.029483932187767122,0.030618769566150058,0.03184250140505394,0.03616191777069641,0.037866045082609705,0.031915915,0.0362667333,0.037993108500000004,0.039892022400000005,0.0419906956,0.0443223909,0.053181094500000005,0.0569767489,-0.04377077857617778,-0.020181725986461507
2020-09-15,-0.020181725986461507,0.024102199036852574,0.024860276531514593,0.027445437101975202,0.02842881384575729,0.029483932187767122,0.030618769566150058,0.03184250140505394,0.03616191777069641,0.0306886761,0.031915915,0.0362667333,0.037993108500000004,0.039892022400000005,0.0419906956,0.0443223909,0.053181094500000005,-0.025858165103599333,0.009095151544322944
2020-09-16,0.009095151544322944,0.02338847025128014,0.024102199036852574,0.024860276531514593,0.027445437101975202,0.02842881384575729,0.029483932187767122,0.030618769566150058,0.03184250140505394,0.0295523127,0.0306886761,0.031915915,0.0362667333,0.037993108500000004,0.039892022400000005,0.0419906956,0.0443223909,-0.05019010392609026,-0.005036925002269932
2020-09-17,-0.005036925002269932,0.02271535162102786,0.02338847025128014,0.024102199036852574,0.024860276531514593,0.027445437101975202,0.02842881384575729,0.029483932187767122,0.030618769566150058,0.028497092300000002,0.0295523127,0.0306886761,0.031915915,0.0362667333,0.037993108500000004,0.039892022400000005,0.0419906956,-0.042451065612889353,-0.00879216600588395
2020-09-18,-0.00879216600588395,0.02207950873247406,0.02271535162102786,0.02338847025128014,0.024102199036852574,0.024860276531514593,0.027445437101975202,0.02842881384575729,0.029483932187767122,0.0275146242,0.028497092300000002,0.0295523127,0.0306886761,0.031915915,0.0362667333,0.037993108500000004,0.039892022400000005,-0.031359022045255966,-0.019353082927317078
2020-09-21,-0.019353082927317078,0.020367302549957444,0.02207950873247406,0.02271535162102786,0.02338847025128014,0.024102199036852574,0.024860276531514593,0.027445437101975202,0.02842881384575729,0.024935552000000003,0.0275146242,0.028497092300000002,0.0295523127,0.0306886761,0.031915915,0.0362667333,0.037993108500000004,0.007035202024434899,-0.0018272293631101943
2020-09-22,-0.0018272293631101943,0.01985361829331148,0.020367302549957444,0.02207950873247406,0.02271535162102786,0.02338847025128014,0.024102199036852574,0.024860276531514593,0.027445437101975202,2.19,0.024935552000000003,0.0275146242,0.028497092300000002,0.0295523127,0.0306886761,0.031915915,0.0362667333,-0.016567469799940587,-0.01610984490884748
2020-09-23,-0.01610984490884748,0.019365010196175956,0.01985361829331148,0.020367302549957444,0.02207950873247406,0.02271535162102786,0.02338847025128014,0.024102199036852574,0.024860276531514593,0.8133455812,2.19,0.024935552000000003,0.0275146242,0.028497092300000002,0.0295523127,0.0306886761,0.031915915,0.006512333250731535,0.0030700208081033686
